game_id,season,week,temp,wind,calendar_week,focus_team,focus_score,focus_temp_delta,avg_temp,attempts,carries,passing_epa,rushing_epa,conventional_plays_ran,pass_to_run_ratio
2017_04_LA_DAL,2017,4,70.0,0.0,40,DAL,30,0.0,70.0,36,27,3.6432087249313474,6.855320152826607,63,1.3333333333333333
2017_04_DET_MIN,2017,4,70.0,0.0,40,MIN,7,0.0,70.0,30,22,-4.759232060538384,-11.133465859136777,52,1.3636363636363635
2017_04_CAR_NE,2017,4,61.0,6.0,40,NE,30,2.530816326530598,58.4691836734694,45,19,9.75852805372757,2.845723316713702,64,2.3684210526315788
2017_04_JAX_NYJ,2017,4,64.0,5.0,40,NYJ,23,0.42135922330096776,63.57864077669903,32,32,-1.0193824620444834,-6.2711967860599,64,1.0
2017_04_SF_ARI,2017,4,70.0,0.0,40,ARI,18,0.0,70.0,51,22,-2.3784611492810654,-5.31491133509553,73,2.3181818181818183
2017_04_PHI_LAC,2017,4,72.0,6.0,40,LAC,24,2.0,70.0,38,13,11.079447538502613,-0.6452856574906036,51,2.923076923076923
2017_04_NYG_TB,2017,4,91.0,8.0,40,TB,25,14.973714285714294,76.0262857142857,38,23,5.929557666596536,-2.2559591701901143,61,1.6521739130434783
2017_04_OAK_DEN,2017,4,72.0,7.0,40,DEN,16,12.142857142857153,59.85714285714285,26,32,0.9185273774719134,-3.508800260125934,58,0.8125
2017_04_IND_SEA,2017,4,61.0,8.0,40,SEA,46,3.0028571428571382,57.99714285714286,26,33,11.439553007649868,7.027431405364382,59,0.7878787878787878
2017_04_NO_MIA,2017,4,63.0,13.0,40,MIA,0,-18.207252747252753,81.20725274725275,28,15,-9.650678538542707,-3.2682233615778387,43,1.8666666666666667
2017_04_WAS_KC,2017,4,82.0,14.0,40,KC,29,22.40342857142857,59.59657142857143,37,31,7.828630325005809,4.552467849265784,68,1.1935483870967742
2017_05_NE_TB,2017,5,76.0,9.0,40,TB,14,-0.026285714285705808,76.0262857142857,46,20,0.2482551825668784,-1.1092595833039498,66,2.3
2017_05_BUF_CIN,2017,5,63.0,10.0,41,CIN,20,2.3165714285714287,60.68342857142857,36,27,6.440853851963288,-7.191569049668033,63,1.3333333333333333
2017_05_NYJ_CLE,2017,5,67.0,8.0,41,CLE,14,7.787428571428578,59.21257142857142,36,33,0.6444899260403805,-5.3308415067440365,69,1.0909090909090908
2017_05_CAR_DET,2017,5,70.0,0.0,41,DET,24,0.0,70.0,35,15,-6.222526245994985,-4.093013530597091,50,2.3333333333333335
2017_05_SF_IND,2017,5,70.0,0.0,41,IND,26,0.0,70.0,34,35,0.6709222968201978,0.6541394211477629,69,0.9714285714285714
2017_05_TEN_MIA,2017,5,89.0,9.0,41,MIA,16,8.020219780219776,80.97978021978022,27,31,-12.856221412859725,-9.027607193973381,58,0.8709677419354839
2017_05_LAC_NYG,2017,5,76.0,7.0,41,NYG,22,15.463999999999999,60.536,36,25,-9.536285429450682,3.8235098689910956,61,1.44
2017_05_ARI_PHI,2017,5,77.0,10.0,41,PHI,34,17.16514285714286,59.83485714285714,30,33,17.590919203835817,-6.3584622500347905,63,0.9090909090909091
2017_05_JAX_PIT,2017,5,73.0,9.0,41,PIT,9,16.787032967032957,56.21296703296704,55,20,-19.780365005054144,-2.8559823656687513,75,2.75
2017_05_SEA_LA,2017,5,78.0,0.0,41,LAR,10,8.0,70.0,47,22,-10.0427017150062,-6.1865638182498515,69,2.1363636363636362
2017_05_BAL_OAK,2017,5,72.0,8.0,41,OAK,17,,,26,25,-1.4066921579664395,1.5579994113650173,51,1.04
2017_05_GB_DAL,2017,5,70.0,0.0,41,DAL,31,0.0,70.0,36,35,5.509405568176861,4.923144853586564,71,1.0285714285714285
2017_05_KC_HOU,2017,5,70.0,0.0,41,HOU,34,0.0,70.0,31,23,11.474733072245959,-0.7751909701763653,54,1.3478260869565217
2017_05_MIN_CHI,2017,5,70.0,10.0,41,CHI,17,9.842857142857149,60.15714285714285,26,29,-7.69077323784586,1.4452501902561634,55,0.896551724137931
2017_06_PHI_CAR,2017,6,72.0,6.0,41,CAR,23,7.572307692307703,64.4276923076923,52,25,-13.535482940009917,-2.751604747844402,77,2.08
2017_06_MIA_ATL,2017,6,70.0,0.0,42,ATL,17,0.0,70.0,35,19,3.8513043811190313,-3.376462815393783,54,1.8421052631578947
2017_06_CHI_BAL,2017,6,69.0,7.0,42,BAL,24,12.057142857142864,56.942857142857136,41,26,-23.793702990320252,-0.12870317703207945,67,1.5769230769230769
2017_06_CLE_HOU,2017,6,70.0,0.0,42,HOU,33,0.0,70.0,29,33,-1.0917233480647326,-7.010318085551262,62,0.8787878787878788
2017_06_GB_MIN,2017,6,70.0,0.0,42,MIN,23,0.0,70.0,38,32,-1.3966234872375645,-13.177075110492297,70,1.1875
2017_06_DET_NO,2017,6,70.0,0.0,42,NO,52,0.0,70.0,30,37,-10.26774504352171,2.106888447306119,67,0.8108108108108109
2017_06_NE_NYJ,2017,6,73.0,13.0,42,NYJ,17,15.580571428571439,57.41942857142856,47,24,9.117497091268477,-1.5353496567695402,71,1.9583333333333333
2017_06_SF_WAS,2017,6,68.0,4.0,42,WAS,26,11.27657142857143,56.72342857142857,37,33,18.301831184977182,-9.7160630353319,70,1.121212121212121
2017_06_TB_ARI,2017,6,70.0,0.0,42,ARI,38,0.0,70.0,22,35,9.12084734262218,-2.2524098806316033,57,0.6285714285714286
2017_06_LA_JAX,2017,6,88.0,10.0,42,JAX,17,20.164175824175814,67.83582417582419,35,26,-7.5150006642336535,3.5921218778239563,61,1.3461538461538463
2017_06_PIT_KC,2017,6,60.0,14.0,42,KC,13,9.974285714285713,50.02571428571429,34,15,0.7453006237831237,-7.991424633655697,49,2.2666666666666666
2017_06_LAC_OAK,2017,6,76.0,9.0,42,OAK,16,,,30,22,-7.787864608497189,1.3504495724919252,52,1.3636363636363635
2017_06_NYG_DEN,2017,6,61.0,4.0,42,DEN,10,6.6954285714285575,54.30457142857144,54,17,-9.238053310898035,-5.490088380349334,71,3.176470588235294
2017_06_IND_TEN,2017,6,57.0,7.0,42,TEN,36,0.11885714285714499,56.881142857142855,32,34,3.9585591114274177,3.490942312044746,66,0.9411764705882353
2017_07_KC_OAK,2017,7,62.0,1.0,42,OAK,31,,,52,21,20.428231230335708,-2.412357922294177,73,2.4761904761904763
2017_07_TB_BUF,2017,7,74.0,9.0,43,BUF,30,20.571262135922332,53.42873786407767,33,33,11.28186545639036,-0.7070808816035745,66,1.0
2017_07_CAR_CHI,2017,7,70.0,15.0,43,CHI,17,15.433142857142848,54.56685714285715,7,26,-2.976003487626488,-10.257452655355255,33,0.2692307692307692
2017_07_TEN_CLE,2017,7,74.0,12.0,43,CLE,9,17.830285714285708,56.16971428571429,39,26,-10.385043583461096,-7.887118676560931,65,1.5
2017_07_NO_GB,2017,7,52.0,10.0,43,GB,17,5.003428571428572,46.99657142857143,25,24,-6.139097247846969,8.691688227059785,49,1.0416666666666667
2017_07_JAX_IND,2017,7,70.0,0.0,43,IND,0,0.0,70.0,37,20,-14.932445996673778,-5.213273491535801,57,1.85
2017_07_ARI_LA,2017,7,54.0,10.0,43,LAR,33,-16.0,70.0,37,40,3.636419584782688,8.655190678313375,77,0.925
2017_07_NYJ_MIA,2017,7,86.0,18.0,43,MIA,31,7.354285714285709,78.64571428571429,37,25,3.453147979133064,-6.7595282915700565,62,1.48
2017_07_BAL_MIN,2017,7,70.0,0.0,43,MIN,24,0.0,70.0,31,33,-0.042520003383424765,-3.0563916845088754,64,0.9393939393939394
2017_07_DAL_SF,2017,7,68.0,10.0,43,SF,10,7.560000000000002,60.44,38,22,-17.960801106681174,3.7556462601933163,60,1.7272727272727273
2017_07_DEN_LAC,2017,7,90.0,4.0,43,LAC,21,20.0,70.0,26,26,0.8682070312206633,-8.021912250958849,52,1.0
2017_07_SEA_NYG,2017,7,75.0,7.0,43,NYG,7,15.30057142857143,59.69942857142857,39,17,-17.5741615594878,-1.2251430909964256,56,2.2941176470588234
2017_07_CIN_PIT,2017,7,79.0,6.0,43,PIT,29,24.215164835164828,54.78483516483517,25,43,10.632482596029565,-11.039549803444766,68,0.5813953488372093
2017_07_ATL_NE,2017,7,56.0,2.0,43,NE,23,0.49163265306121673,55.50836734693878,29,36,14.046952871611635,-2.7770691103779335,65,0.8055555555555556
2017_07_WAS_PHI,2017,7,70.0,9.0,43,PHI,34,11.407999999999994,58.592000000000006,25,33,12.510331258264877,-2.0422979516429822,58,0.7575757575757576
2017_08_MIA_BAL,2017,8,56.0,9.0,43,BAL,40,-3.3303092783505264,59.330309278350526,22,40,-1.3064568846242053,4.488262869630586,62,0.55
2017_08_OAK_BUF,2017,8,42.0,7.0,44,BUF,34,-5.749142857142857,47.74914285714286,27,37,7.344473164019972,1.74549867172027,64,0.7297297297297297
2017_08_IND_CIN,2017,8,39.0,9.0,44,CIN,24,-11.831428571428575,50.831428571428575,29,21,8.487690440173086,-3.395089627651032,50,1.380952380952381
2017_08_LAC_NE,2017,8,62.0,8.0,44,NE,21,14.492448979591842,47.50755102040816,47,32,9.12134471137032,-3.6279122301461806,79,1.46875
2017_08_CHI_NO,2017,8,70.0,0.0,44,NO,20,0.0,70.0,28,30,6.121450606062368,-12.771520551751074,58,0.9333333333333333
2017_08_ATL_NYJ,2017,8,63.0,5.0,44,NYJ,20,9.95542857142857,53.04457142857143,33,22,6.209437571134395,-9.037594720954075,55,1.5
2017_08_SF_PHI,2017,8,67.0,12.0,44,PHI,33,15.247999999999998,51.752,32,31,-3.24161648155844,-2.907368111249525,63,1.032258064516129
2017_08_CAR_TB,2017,8,63.0,13.0,44,TB,3,-11.366857142857143,74.36685714285714,38,22,-16.652682080088923,-0.174845696776174,60,1.7272727272727273
2017_08_HOU_SEA,2017,8,50.0,2.0,44,SEA,41,0.7697142857142865,49.23028571428571,41,21,14.536105232854101,-6.6345216847839765,62,1.9523809523809523
2017_08_DAL_WAS,2017,8,60.0,4.0,44,WAS,19,5.9748571428571395,54.02514285714286,39,15,-6.489363234910868,-3.3074236380052753,54,2.6
2017_08_PIT_DET,2017,8,70.0,0.0,44,DET,15,0.0,70.0,45,22,6.7797600924308234,-6.917412204784655,67,2.0454545454545454
2017_08_MIN_CLE,2017,8,56.0,11.0,44,CLE,16,5.448,50.552,34,22,-11.830431417946176,2.084259495983133,56,1.5454545454545454
2017_08_DEN_KC,2017,8,44.0,12.0,44,KC,29,-3.834857142857146,47.834857142857146,32,26,-11.684461314017522,-5.382058688031975,58,1.2307692307692308
2017_09_BUF_NYJ,2017,9,68.0,11.0,44,NYJ,34,14.95542857142857,53.04457142857143,20,41,5.5072054261949575,2.7240041613612718,61,0.4878048780487805
2017_09_ATL_CAR,2017,9,61.0,4.0,45,CAR,20,0.39714285714285325,60.60285714285715,24,38,-2.5811436107563672,-3.791072106716456,62,0.631578947368421
2017_09_IND_HOU,2017,9,70.0,0.0,45,HOU,14,0.0,70.0,44,21,-9.432338712141739,-0.1179091003141366,65,2.0952380952380953
2017_09_CIN_JAX,2017,9,78.0,12.0,45,JAX,23,8.26725274725274,69.73274725274726,38,40,14.750278605672928,-9.194467590116073,78,0.95
2017_09_TB_NO,2017,9,70.0,0.0,45,NO,30,0.0,70.0,27,32,12.189741831982513,-5.610682908651853,59,0.84375
2017_09_LA_NYG,2017,9,56.0,6.0,45,NYG,17,-0.2571428571428669,56.25714285714287,38,26,-0.08404942215367228,-7.646211987070274,64,1.4615384615384615
2017_09_DEN_PHI,2017,9,61.0,5.0,45,PHI,51,6.407428571428568,54.59257142857143,28,37,12.13348531939269,-0.5884304990468081,65,0.7567567567567568
2017_09_BAL_TEN,2017,9,75.0,10.0,45,TEN,23,14.729714285714287,60.27028571428571,28,21,0.34774430590032956,-5.15611113407067,49,1.3333333333333333
2017_09_WAS_SEA,2017,9,36.0,11.0,45,SEA,14,-10.643428571428572,46.64342857142857,45,28,-2.3301540903488007,0.3856827566633001,73,1.6071428571428572
2017_09_ARI_SF,2017,9,61.0,8.0,45,SF,10,3.948351648351654,57.051648351648346,51,17,-16.242165038066183,1.952254933945369,68,3.0
2017_09_KC_DAL,2017,9,70.0,0.0,45,DAL,28,0.0,70.0,33,31,8.589835785795003,4.784050210029818,64,1.064516129032258
2017_09_OAK_MIA,2017,9,77.0,2.0,45,MIA,24,-0.33428571428569853,77.3342857142857,42,18,12.04316472443944,-6.094163542336784,60,2.3333333333333335
2017_09_DET_GB,2017,9,35.0,3.0,45,GB,17,-13.664571428571428,48.66457142857143,38,17,-8.855121933386847,5.720494213979691,55,2.235294117647059
2017_10_NO_BUF,2017,10,42.0,2.0,46,BUF,10,-0.8342857142857198,42.83428571428572,28,15,-8.89193943188507,-4.228689304669388,43,1.8666666666666667
2017_10_GB_CHI,2017,10,40.0,6.0,46,CHI,16,-2.386000000000003,42.386,35,17,4.420296231509752,-5.272556594223715,52,2.0588235294117645
2017_10_CLE_DET,2017,10,70.0,0.0,46,DET,38,0.0,70.0,26,19,2.306896189347464,2.1723959466908127,45,1.368421052631579
2017_10_PIT_IND,2017,10,70.0,0.0,46,IND,17,0.0,70.0,24,29,0.8963516618846548,-8.247754478361458,53,0.8275862068965517
2017_10_LAC_JAX,2017,10,76.0,5.0,46,JAX,20,10.023516483516488,65.97648351648351,51,27,-8.57617873232504,-1.2069488770794123,78,1.8888888888888888
2017_10_NYJ_TB,2017,10,79.0,16.0,46,TB,15,7.209714285714284,71.79028571428572,34,31,-0.9054193620934763,-9.863605900682042,65,1.096774193548387
2017_10_CIN_TEN,2017,10,53.0,4.0,46,TEN,24,2.6931428571428526,50.30685714285715,44,36,-3.941844887095005,3.0981618882506154,80,1.2222222222222223
2017_10_MIN_WAS,2017,10,44.0,4.0,46,WAS,30,-5.8045714285714425,49.80457142857144,45,27,3.084941118437034,-1.1699629847425967,72,1.6666666666666667
2017_10_HOU_LA,2017,10,68.0,0.0,46,LAR,33,-2.0,70.0,38,25,6.955153028195367,-3.5512061552144587,63,1.52
2017_10_DAL_ATL,2017,10,70.0,0.0,46,ATL,27,0.0,70.0,29,34,10.38711172970061,-6.642841030261479,63,0.8529411764705882
2017_10_NYG_SF,2017,10,68.0,5.0,46,SF,31,12.24395604395604,55.75604395604396,25,33,19.12749673188978,-0.4909265856258571,58,0.7575757575757576
2017_10_NE_DEN,2017,10,48.0,5.0,46,DEN,16,7.224999999999994,40.775000000000006,33,28,-0.6812333424444574,-0.10381736559793353,61,1.1785714285714286
2017_10_MIA_CAR,2017,10,49.0,6.0,46,CAR,45,-4.584117647058825,53.584117647058825,35,36,19.627076838909865,9.676134109235136,71,0.9722222222222222
2017_11_TEN_PIT,2017,11,40.0,17.0,46,PIT,40,-2.671428571428578,42.67142857142858,46,21,11.68575337395956,-6.047165666813397,67,2.1904761904761907
2017_11_DET_CHI,2017,11,33.0,16.0,47,CHI,24,-7.997428571428571,40.99742857142857,30,30,3.87605364278164,2.2588646346412133,60,1.0
2017_11_JAX_CLE,2017,11,38.0,16.0,47,CLE,7,-3.4217142857142946,41.421714285714295,32,18,-31.420427620294504,-2.5275534604443237,50,1.7777777777777777
2017_11_BAL_GB,2017,11,28.0,14.0,47,GB,0,-6.02326923076923,34.02326923076923,36,25,-29.29620542403427,-8.53920962184202,61,1.44
2017_11_ARI_HOU,2017,11,70.0,0.0,47,HOU,31,0.0,70.0,32,34,0.7884455513010327,-0.6582124100823421,66,0.9411764705882353
2017_11_TB_MIA,2017,11,81.0,9.0,47,MIA,20,6.927472527472531,74.07252747252747,40,19,7.28223734508477,-7.146201042109169,59,2.1052631578947367
2017_11_LA_MIN,2017,11,70.0,0.0,47,MIN,24,0.0,70.0,38,35,12.213733120606978,1.176237815051954,73,1.0857142857142856
2017_11_WAS_NO,2017,11,70.0,0.0,47,NO,34,0.0,70.0,41,23,10.130743244797323,4.895153546070192,64,1.7826086956521738
2017_11_KC_NYG,2017,11,50.0,23.0,47,NYG,12,5.636571428571422,44.36342857142858,36,32,-3.9915788870630458,-4.869522701153226,68,1.125
2017_11_BUF_LAC,2017,11,76.0,6.0,47,LAC,54,6.0,70.0,37,35,12.789333252489957,0.9009380947973114,72,1.0571428571428572
2017_11_CIN_DEN,2017,11,60.0,7.0,47,DEN,17,20.48114285714285,39.51885714285715,42,34,-7.5218306069601795,-6.986062981304713,76,1.2352941176470589
2017_11_NE_OAK,2017,11,66.0,0.0,47,OAK,8,,,49,21,1.2870347862627822,3.2760597879823763,70,2.3333333333333335
2017_11_PHI_DAL,2017,11,70.0,0.0,47,DAL,9,0.0,70.0,32,27,-29.290209169180795,-0.45157272898359224,59,1.1851851851851851
2017_11_ATL_SEA,2017,11,45.0,6.0,47,SEA,31,1.0445714285714232,43.95542857142858,43,23,-3.3730620411657535,6.265821815904928,66,1.8695652173913044
2017_12_MIN_DET,2017,12,70.0,0.0,47,DET,23,0.0,70.0,35,15,-1.3114170372890666,-8.37221473432146,50,2.3333333333333335
2017_12_LAC_DAL,2017,12,70.0,0.0,47,DAL,6,0.0,70.0,27,20,-15.713460903512779,2.097663260414265,47,1.35
2017_12_NYG_WAS,2017,12,33.0,0.0,47,WAS,20,-12.040571428571432,45.04057142857143,31,31,-10.042196404218487,-2.8094962782784925,62,1.0
2017_12_TB_ATL,2017,12,70.0,0.0,48,ATL,34,0.0,70.0,36,28,20.83598746213882,-3.547067708685063,64,1.2857142857142858
2017_12_CLE_CIN,2017,12,46.0,3.0,48,CIN,30,5.329142857142855,40.670857142857145,28,30,5.989895357827656,3.0105581915413495,58,0.9333333333333333
2017_12_BUF_KC,2017,12,62.0,9.0,48,KC,10,25.00114285714286,36.99885714285714,36,19,-10.33761119323718,-7.061488124076277,55,1.894736842105263
2017_12_MIA_NE,2017,12,47.0,17.0,48,NE,35,7.583265306122449,39.41673469387755,28,38,8.555890520452522,-2.728805944090709,66,0.7368421052631579
2017_12_CAR_NYJ,2017,12,47.0,23.0,48,NYJ,27,2.89028571428571,44.10971428571429,36,26,-5.185667995573061,-1.590253802249208,62,1.3846153846153846
2017_12_CHI_PHI,2017,12,49.0,17.0,48,PHI,31,5.764571428571443,43.23542857142856,39,33,7.002000105648708,-3.9865280426456593,72,1.1818181818181819
2017_12_SEA_SF,2017,12,66.0,12.0,48,SF,13,13.523516483516488,52.47648351648351,40,24,-10.333747511205729,-5.33627546802045,64,1.6666666666666667
2017_12_JAX_ARI,2017,12,70.0,0.0,48,ARI,27,0.0,70.0,38,31,-5.272765591349571,-4.444336905493401,69,1.2258064516129032
2017_12_NO_LA,2017,12,72.0,1.0,48,LAR,26,2.0,70.0,44,25,7.970175494800989,-4.95343771961052,69,1.76
2017_12_DEN_OAK,2017,12,61.0,13.0,48,OAK,21,,,24,37,5.922512447454405,-7.001935894310009,61,0.6486486486486487
2017_12_GB_PIT,2017,12,38.0,7.0,48,PIT,31,-0.1813186813186789,38.18131868131868,45,24,15.074878950459064,-4.542009084369056,69,1.875
2017_12_HOU_BAL,2017,12,50.0,1.0,48,BAL,23,6.21367346938775,43.78632653061225,33,31,-5.689813041697105,-0.5112997593575055,64,1.064516129032258
2017_13_WAS_DAL,2017,13,70.0,0.0,48,DAL,38,0.0,70.0,22,42,-2.1832186913354015,3.5980380956607405,64,0.5238095238095238
2017_13_MIN_ATL,2017,13,70.0,0.0,49,ATL,9,0.0,70.0,29,22,-0.17534068587744533,-4.247535895726534,51,1.3181818181818181
2017_13_DET_BAL,2017,13,53.0,4.0,49,BAL,44,10.716122448979583,42.28387755102042,36,27,5.921441111052124,1.3867663384298794,63,1.3333333333333333
2017_13_NE_BUF,2017,13,48.0,13.0,49,BUF,3,11.900588235294109,36.09941176470589,34,26,-26.667874403382527,10.141993539175019,60,1.3076923076923077
2017_13_SF_CHI,2017,13,54.0,6.0,49,CHI,14,18.824285714285708,35.17571428571429,15,19,0.37767173763131723,-5.774371514213271,34,0.7894736842105263
2017_13_TB_GB,2017,13,42.0,8.0,49,GB,26,12.72571428571429,29.27428571428571,22,29,-9.38956665349902,12.134466987045016,51,0.7586206896551724
2017_13_IND_JAX,2017,13,70.0,7.0,49,JAX,30,11.193846153846145,58.806153846153855,36,27,21.741881979187145,-3.461527064035181,63,1.3333333333333333
2017_13_DEN_MIA,2017,13,80.0,11.0,49,MIA,35,9.052747252747238,70.94725274725276,32,30,-9.001378479019225,-3.513800948159769,62,1.0666666666666667
2017_13_KC_NYJ,2017,13,48.0,0.0,49,NYJ,38,6.801142857142857,41.19885714285714,36,49,18.742315125643557,0.055683974773390155,85,0.7346938775510204
2017_13_HOU_TEN,2017,13,60.0,4.0,49,TEN,24,14.805142857142854,45.194857142857146,23,25,1.3274390891659333,10.087711137370206,48,0.92
2017_13_CLE_LAC,2017,13,68.0,7.0,49,LAC,19,-2.0,70.0,43,25,15.237301395890093,-3.9487762851058505,68,1.72
2017_13_LA_ARI,2017,13,70.0,0.0,49,ARI,16,0.0,70.0,32,23,-15.777338228629688,0.8864856869622599,55,1.391304347826087
2017_13_CAR_NO,2017,13,70.0,0.0,49,NO,31,0.0,70.0,34,28,6.522258284387038,2.031902776382485,62,1.2142857142857142
2017_13_NYG_OAK,2017,13,58.0,11.0,49,OAK,24,,,36,29,11.903667229448697,-10.694877284695394,65,1.2413793103448276
2017_13_PHI_SEA,2017,13,44.0,3.0,49,SEA,24,1.4948571428571498,42.50514285714285,31,25,10.237108787085162,-3.120973323751759,56,1.24
2017_13_PIT_CIN,2017,13,61.0,9.0,49,CIN,20,22.73428571428571,38.26571428571429,36,22,6.7753193885633145,3.891118493571412,58,1.6363636363636365
2017_14_NO_ATL,2017,14,70.0,0.0,49,ATL,20,0.0,70.0,27,37,-3.6794164508959257,0.6979603311629035,64,0.7297297297297297
2017_14_IND_BUF,2017,14,32.0,15.0,50,BUF,13,-5.195876288659797,37.1958762886598,15,51,-3.134506758011412,-4.310910185216926,66,0.29411764705882354
2017_14_MIN_CAR,2017,14,41.0,5.0,50,CAR,31,-5.539411764705882,46.53941176470588,25,36,-2.4591487874859013,3.6071306381509043,61,0.6944444444444444
2017_14_CHI_CIN,2017,14,31.0,11.0,50,CIN,7,-10.682574257425742,41.68257425742574,37,13,-12.325724314549007,0.9904842508258298,50,2.8461538461538463
2017_14_GB_CLE,2017,14,29.0,24.0,50,CLE,21,-10.747128712871287,39.74712871287129,28,27,6.347951281466521,1.4504285015864298,55,1.037037037037037
2017_14_SF_HOU,2017,14,70.0,0.0,50,HOU,16,0.0,70.0,38,23,-1.7440475841022538,-3.42559135087382,61,1.6521739130434783
2017_14_OAK_KC,2017,14,46.0,13.0,50,KC,26,5.924827586206888,40.07517241379311,34,33,1.6526327609540878,4.613312430417004,67,1.0303030303030303
2017_14_DAL_NYG,2017,14,39.0,11.0,50,NYG,10,-2.3508163265306052,41.350816326530605,46,29,-8.96089992224006,0.044776611670386046,75,1.5862068965517242
2017_14_DET_TB,2017,14,55.0,9.0,50,TB,21,-12.080200000000005,67.0802,38,28,1.3613759949512314,0.07390903675695881,66,1.3571428571428572
2017_14_TEN_ARI,2017,14,70.0,0.0,50,ARI,12,0.0,70.0,26,29,-7.884031627947265,-6.391125697070527,55,0.896551724137931
2017_14_NYJ_DEN,2017,14,60.0,3.0,50,DEN,23,26.775294117647057,33.22470588235294,31,35,2.148240177093859,-6.674168193683727,66,0.8857142857142857
2017_14_WAS_LAC,2017,14,81.0,4.0,50,LAC,30,11.0,70.0,34,35,-1.105147063339274,0.43162257046788,69,0.9714285714285714
2017_14_SEA_JAX,2017,14,54.0,5.0,50,JAX,30,-7.318571428571431,61.31857142857143,27,39,10.94756582795111,-2.8937108887145793,66,0.6923076923076923
2017_14_PHI_LA,2017,14,83.0,0.0,50,LAR,35,13.0,70.0,26,17,0.46750798044377007,5.876701552246232,43,1.5294117647058822
2017_14_BAL_PIT,2017,14,33.0,12.0,50,PIT,39,-5.0682758620689725,38.06827586206897,66,16,16.2478514903151,1.8528034591728355,82,4.125
2017_14_NE_MIA,2017,14,55.0,7.0,50,MIA,27,-17.526896551724136,72.52689655172414,38,30,2.9388395943865966,-3.276381591858808,68,1.2666666666666666
2017_15_DEN_IND,2017,15,70.0,0.0,50,IND,13,0.0,70.0,30,22,-2.4290142465034634,-1.9063910496884615,52,1.3636363636363635
2017_15_CHI_DET,2017,15,70.0,0.0,50,DET,20,0.0,70.0,33,20,1.0709030662151982,-2.435895428643562,53,1.65
2017_15_LAC_KC,2017,15,53.0,9.0,50,KC,30,12.924827586206888,40.07517241379311,30,32,6.1734896581545335,4.829517699196003,62,0.9375
2017_15_MIA_BUF,2017,15,22.0,8.0,51,BUF,24,-10.155049504950497,32.1550495049505,29,30,2.001696863240795,1.2289580232172739,59,0.9666666666666667
2017_15_GB_CAR,2017,15,51.0,5.0,51,CAR,31,7.025714285714287,43.97428571428571,31,38,12.29286263485709,-1.6573238496202976,69,0.8157894736842105
2017_15_BAL_CLE,2017,15,36.0,0.0,51,CLE,10,1.6908571428571406,34.30914285714286,37,19,-18.823565565357352,-1.1789245881373063,56,1.9473684210526316
2017_15_HOU_JAX,2017,15,72.0,5.0,51,JAX,45,15.527912087912078,56.47208791208792,29,38,18.676863357374373,-2.9842900195217226,67,0.7631578947368421
2017_15_CIN_MIN,2017,15,70.0,0.0,51,MIN,34,0.0,70.0,25,34,-1.345261871462701,0.14949261187575758,59,0.7352941176470589
2017_15_NYJ_NO,2017,15,70.0,0.0,51,NO,31,0.0,70.0,36,28,7.444066824993925,2.730205702187959,64,1.2857142857142858
2017_15_PHI_NYG,2017,15,35.0,0.0,51,NYG,29,-2.0914285714285654,37.091428571428565,57,23,10.026504860071192,-3.155813164776191,80,2.4782608695652173
2017_15_ARI_WAS,2017,15,50.0,1.0,51,WAS,20,10.633714285714277,39.36628571428572,26,20,4.518008879233971,-7.912887891870923,46,1.3
2017_15_LA_SEA,2017,15,47.0,15.0,51,SEA,7,5.309142857142859,41.69085714285714,30,17,-20.065707752190065,-2.2364402765524574,47,1.7647058823529411
2017_15_NE_PIT,2017,15,42.0,4.0,51,PIT,24,9.02483516483516,32.97516483516484,30,31,11.748605575988464,0.7447239088942297,61,0.967741935483871
2017_15_TEN_SF,2017,15,65.0,17.0,51,SF,25,14.361098901098899,50.6389010989011,43,22,15.09186161155365,-6.568145234226896,65,1.9545454545454546
2017_15_DAL_OAK,2017,15,57.0,4.0,51,OAK,17,,,38,23,2.1483450175797723,-1.5249023479991592,61,1.6521739130434783
2017_15_ATL_TB,2017,15,71.0,2.0,51,TB,21,7.46742857142857,63.53257142857143,35,18,16.178213656867815,-6.079368086066097,53,1.9444444444444444
2017_16_IND_BAL,2017,16,63.0,14.0,51,BAL,23,23.535510204081632,39.46448979591837,38,32,8.473062782562142,-1.3665705929743126,70,1.1875
2017_16_MIN_GB,2017,16,10.0,6.0,51,GB,0,-14.866857142857143,24.866857142857143,40,24,-25.163801804475952,-0.9121040169266053,64,1.6666666666666667
2017_16_TB_CAR,2017,16,55.0,6.0,52,CAR,22,9.256571428571426,45.74342857142857,26,31,-10.359525292376986,-2.638481322725333,57,0.8387096774193549
2017_16_CLE_CHI,2017,16,24.0,8.0,52,CHI,20,-11.365999999999993,35.36599999999999,23,31,-2.5575173579272814,2.1197766609839164,54,0.7419354838709677
2017_16_DET_CIN,2017,16,35.0,2.0,52,CIN,26,-6.008571428571422,41.00857142857142,41,34,-1.0887844029639573,-0.6919357918668538,75,1.2058823529411764
2017_16_MIA_KC,2017,16,23.0,15.0,52,KC,29,-13.3097142857143,36.3097142857143,39,34,14.663445380446179,-7.898037286940962,73,1.1470588235294117
2017_16_BUF_NE,2017,16,35.0,7.0,52,NE,37,1.1522448979591786,33.84775510204082,28,38,2.78524678916712,5.414266426987954,66,0.7368421052631579
